UID,university,TID,CID,RID,RO_ID,SID,rank_display,student_faculty_ratio,GRE_ID,GRE Score,IELTS,Toefl,GPA,link
100169,Texas A&M University,Type2,CU1,R1,RA_RO1,S4,168,21,GRE4,331,7,95,2.8,https://www.topuniversities.com/universities/texas-am-university
100170,Universitat de Barcelona,Type2,CU31,R2,RA_RO1,S4,168,15,GRE2,Not Applicable,6,103,3.1,https://www.topuniversities.com/universities/universitat-de-barcelona
100171,Western University,Type2,CU8,R1,RA_RO1,S2,170,22,GRE2,Not Applicable,8.5,114,2.5,https://www.topuniversities.com/universities/western-university
100172,Sapienza University of Rome,Type2,CU29,R2,RA_RO1,S4,171,23,GRE2,Not Applicable,6.5,94,3.1,https://www.topuniversities.com/universities/sapienza-university-rome
100173,Albert-Ludwigs-Universitaet Freiburg,Type2,CU12,R2,RA_RO1,S2,172,11,GRE2,Not Applicable,6,115,2.9,https://www.topuniversities.com/universities/albert-ludwigs-universitaet-freiburg
100174,University College Dublin,Type2,CU22,R2,RA_RO1,S2,173,12,GRE2,Not Applicable,7.5,112,2.9,https://www.topuniversities.com/universities/university-college-dublin
100175,University of Florida,Type2,CU1,R1,RA_RO1,S4,173,7,GRE3,302,9,117,3.3,https://www.topuniversities.com/universities/university-florida
100176,Al-Farabi Kazakh National University,Type2,CU32,R3,RA_RO3,S2,175,6,GRE2,Not Applicable,8.5,100,2.5,https://www.topuniversities.com/universities/al-farabi-kazakh-national-university
100177,University of Lausanne,Type2,CU3,R2,RA_RO1,S2,176,9,GRE2,Not Applicable,6,108,2.7,https://www.topuniversities.com/universities/university-lausanne
100178,Eberhard Karls Universität Tübingen,Type2,CU12,R2,RA_RO1,S2,177,5,GRE2,Not Applicable,6,93,2.5,https://www.topuniversities.com/universities/eberhard-karls-universitat-tubingen
100179,Indian Institute of Technology Bombay (IITB),Type2,CU33,R3,RA_RO1,S1,177,11,GRE2,Not Applicable,9,105,2.8,https://www.topuniversities.com/universities/indian-institute-technology-bombay-iitb
100180,Erasmus University Rotterdam ,Type2,CU13,R2,RA_RO1,S2,179,11,GRE2,Not Applicable,8.5,91,3.4,https://www.topuniversities.com/universities/erasmus-university-rotterdam
100181,National Tsing Hua University,Type2,CU15,R3,RA_RO1,S2,180,10,GRE2,Not Applicable,6.5,117,2.8,https://www.topuniversities.com/universities/national-tsing-hua-university
100182,Technische Universität Wien,Type2,CU30,R2,RA_RO1,S1,180,11,GRE2,Not Applicable,6.5,105,2.6,https://www.topuniversities.com/universities/vienna-university-technology
100183,University of Gothenburg,Type2,CU21,R2,RA_RO1,S2,180,8,GRE2,Not Applicable,6.5,98,3.4,https://www.topuniversities.com/universities/university-gothenburg
100184,Khalifa University,Type2,CU34,R3,RA_RO1,S3,183,6,GRE2,Not Applicable,7.5,115,3.1,https://www.topuniversities.com/universities/khalifa-university
100185,Universidad de Chile,Type2,CU28,R5,RA_RO1,S4,183,15,GRE2,Not Applicable,8,110,3.3,https://www.topuniversities.com/universities/universidad-de-chile
100186,Indian Institute of Technology Delhi (IITD),Type2,CU33,R3,RA_RO1,S1,185,11,GRE2,Not Applicable,6,105,3.1,https://www.topuniversities.com/universities/indian-institute-technology-delhi-iitd
100187,Indian Institute of Science,Type2,CU33,R3,RA_RO1,S3,186,9,GRE2,Not Applicable,9,106,2.9,https://www.topuniversities.com/universities/indian-institute-science
100188,University of Minnesota Twin Cities,Type2,CU1,R1,RA_RO1,S4,186,11,GRE4,310,9,98,2.7,https://www.topuniversities.com/universities/university-minnesota-twin-cities
100189,Université catholique de Louvain (UCLouvain),Type1,CU17,R2,RA_RO1,S2,188,19,GRE2,Not Applicable,6.5,98,3.3,https://www.topuniversities.com/universities/universite-catholique-de-louvain-uclouvain
100190,University of Liverpool,Type2,CU2,R2,RA_RO1,S2,189,10,GRE2,Not Applicable,9,92,2.5,https://www.topuniversities.com/universities/university-liverpool
100191,University of Twente,Type2,CU13,R2,RA_RO1,S2,189,10,GRE2,Not Applicable,8,92,3.1,https://www.topuniversities.com/universities/university-twente
100192,Dartmouth College,Type1,CU1,R1,RA_RO1,S1,191,8,GRE4,335,6,97,2.9,https://www.topuniversities.com/universities/dartmouth-college
100193,Universiti Teknologi Malaysia ,Type2,CU14,R3,RA_RO1,S2,191,11,GRE2,Not Applicable,8.5,115,3.1,https://www.topuniversities.com/universities/universiti-teknologi-malaysia
100194,University of Wollongong,Type2,CU9,R4,RA_RO1,S2,193,13,GRE2,Not Applicable,6.5,104,2.7,https://www.topuniversities.com/universities/university-wollongong
100195,Curtin University,Type2,CU9,R4,RA_RO1,S2,194,14,GRE2,Not Applicable,7,115,3.2,https://www.topuniversities.com/universities/curtin-university
100196,Technische Universität Dresden,Type2,CU12,R2,RA_RO1,S4,194,7,GRE2,Not Applicable,7,100,3,https://www.topuniversities.com/universities/technische-universitat-dresden
100197,University of Otago,Type2,CU20,R4,RA_RO1,S2,194,14,GRE2,Not Applicable,8.5,97,2.9,https://www.topuniversities.com/universities/university-otago
100198,"The University of Newcastle, Australia (UON)",Type2,CU9,R4,RA_RO1,S2,197,11,GRE2,Not Applicable,8.5,100,3.3,https://www.topuniversities.com/universities/university-newcastle-australia-uon
100199,The Hebrew University of Jerusalem,Type2,CU35,R3,RA_RO1,S2,198,7,GRE2,Not Applicable,7.5,116,2.8,https://www.topuniversities.com/universities/hebrew-university-jerusalem
100200,University of Bergen,Type2,CU23,R2,RA_RO1,S1,199,7,GRE2,Not Applicable,7.5,92,2.5,https://www.topuniversities.com/universities/university-bergen
100201,Macquarie University,Type2,CU9,R4,RA_RO1,S2,200,14,GRE2,Not Applicable,6,108,3.2,https://www.topuniversities.com/universities/macquarie-university
100202,Keio University,Type1,CU7,R3,RA_RO1,S4,201,8,GRE2,Not Applicable,7.5,103,3.2,https://www.topuniversities.com/universities/keio-university
100203,University of Reading,Type2,CU2,R2,RA_RO1,S2,202,12,GRE2,Not Applicable,9,98,2.5,https://www.topuniversities.com/universities/university-reading
100204,Waseda University,Type1,CU7,R3,RA_RO1,S4,203,11,GRE2,Not Applicable,7,108,2.8,https://www.topuniversities.com/universities/waseda-university
100205,University of Göttingen,Type2,CU12,R2,RA_RO1,S4,204,8,GRE2,Not Applicable,8.5,101,3.2,https://www.topuniversities.com/universities/university-gottingen
100206,University of Aberdeen,Type2,CU2,R2,RA_RO1,S2,205,11,GRE2,Not Applicable,9,98,3.1,https://www.topuniversities.com/universities/university-aberdeen
100207,RMIT University,Type2,CU9,R4,RA_RO1,S4,206,18,GRE2,Not Applicable,8.5,107,3.1,https://www.topuniversities.com/universities/rmit-university
100208,Universidad Autónoma de Madrid,Type2,CU31,R2,RA_RO1,S2,207,10,GRE2,Not Applicable,8.5,115,2.9,https://www.topuniversities.com/universities/universidad-autonoma-de-madrid
100209,Universite libre de Bruxelles,Type2,CU17,R2,RA_RO1,S2,207,23,GRE2,Not Applicable,7.5,100,2.6,https://www.topuniversities.com/universities/universite-libre-de-bruxelles
100210,Universitat Autònoma de Barcelona,Type2,CU31,R2,RA_RO1,S4,209,15,GRE2,Not Applicable,7,97,3.3,https://www.topuniversities.com/universities/universitat-autonoma-de-barcelona
100211,Vrije Universiteit Amsterdam,Type2,CU13,R2,RA_RO1,S2,209,10,GRE2,Not Applicable,9,114,2.8,https://www.topuniversities.com/universities/vrije-universiteit-amsterdam
100212,Tongji University,Type2,CU5,R3,RA_RO1,S4,211,11,GRE2,Not Applicable,7.5,92,2.6,https://www.topuniversities.com/universities/tongji-university
100213,Ulsan National Institute of Science and Technology (UNIST),Type2,CU10,R3,RA_RO1,S3,212,7,GRE2,Not Applicable,8.5,91,3.1,https://www.topuniversities.com/universities/ulsan-national-institute-science-technology-unist
100214,Queensland University of Technology (QUT),Type2,CU9,R4,RA_RO1,S4,213,17,GRE2,Not Applicable,6,113,2.6,https://www.topuniversities.com/universities/queensland-university-technology-qut
100215,Universität Hamburg,Type2,CU12,R2,RA_RO1,S2,214,14,GRE2,Not Applicable,7,94,2.6,https://www.topuniversities.com/universities/universitat-hamburg
100216,Chulalongkorn University,Type2,CU36,R3,RA_RO3,S4,215,10,GRE2,Not Applicable,6,97,3,https://www.topuniversities.com/universities/chulalongkorn-university
100217,Arizona State University,Type2,CU1,R1,RA_RO1,S4,216,17,GRE1,Not Required,6.5,104,3.3,https://www.topuniversities.com/universities/arizona-state-university
100218,Queen's University Belfast,Type2,CU2,R2,RA_RO1,S2,216,10,GRE2,Not Applicable,8.5,99,3.2,https://www.topuniversities.com/universities/queens-university-belfast
100219,Vanderbilt University,Type1,CU1,R1,RA_RO1,S2,218,3,GRE1,Not Required,7.5,114,3.4,https://www.topuniversities.com/universities/vanderbilt-university
100220,Universidade Estadual de Campinas (Unicamp),Type2,CU27,R5,RA_RO1,S2,219,15,GRE2,Not Applicable,7,104,2.5,https://www.topuniversities.com/universities/universidade-estadual-de-campinas-unicamp
100221,Radboud University ,Type2,CU13,R2,RA_RO1,S2,220,11,GRE2,Not Applicable,7.5,112,2.7,https://www.topuniversities.com/universities/radboud-university
100222,Vrije Universiteit Brussel (VUB),Type2,CU17,R2,RA_RO1,S2,221,7,GRE2,Not Applicable,8.5,113,2.6,https://www.topuniversities.com/universities/vrije-universiteit-brussel-vub
100223,University of Notre Dame,Type1,CU1,R1,RA_RO1,S2,222,8,GRE4,334,9,115,3,https://www.topuniversities.com/universities/university-notre-dame
100224,Complutense University of Madrid,Type2,CU31,R2,RA_RO1,S4,223,13,GRE2,Not Applicable,8,116,3.4,https://www.topuniversities.com/universities/complutense-university-madrid
100225,Qatar University,Type2,CU37,R3,RA_RO1,S1,224,8,GRE2,Not Applicable,6,104,2.7,https://www.topuniversities.com/universities/qatar-university
100226,Wuhan University,Type2,CU5,R3,RA_RO1,S4,225,14,GRE2,Not Applicable,6,108,2.9,https://www.topuniversities.com/universities/wuhan-university
100227,Rheinische Friedrich-Wilhelms-Universität Bonn,Type2,CU12,R2,RA_RO1,S2,226,5,GRE2,Not Applicable,8,107,2.7,https://www.topuniversities.com/universities/rheinische-friedrich-wilhelms-universitat-bonn
100228,University of Cape Town,Type2,CU38,R6,RA_RO1,S2,226,14,GRE2,Not Applicable,8.5,112,2.7,https://www.topuniversities.com/universities/university-cape-town
100229,University of Sussex,Type2,CU2,R2,RA_RO1,S2,226,14,GRE2,Not Applicable,9,97,3.1,https://www.topuniversities.com/universities/university-sussex
100230,University of Virginia,Type2,CU1,R1,RA_RO1,S2,226,8,GRE4,316,6,107,3.4,https://www.topuniversities.com/universities/university-virginia
100231,University of Ottawa,Type2,CU8,R1,RA_RO1,S4,230,22,GRE2,Not Applicable,7,94,2.8,https://www.topuniversities.com/universities/university-ottawa
100232,Loughborough University,Type2,CU2,R2,RA_RO1,S2,231,12,GRE2,Not Applicable,7.5,101,3.3,https://www.topuniversities.com/universities/loughborough-university
100233,"University of California, Irvine",Type2,CU1,R1,RA_RO1,S4,232,13,GRE4,299,8.5,114,2.5,https://www.topuniversities.com/universities/university-california-irvine
100234,Maastricht University ,Type2,CU13,R2,RA_RO1,S2,233,13,GRE2,Not Applicable,9,92,2.7,https://www.topuniversities.com/universities/maastricht-university
100235,University of Antwerp,Type2,CU17,R2,RA_RO1,S2,233,9,GRE2,Not Applicable,8,99,3.4,https://www.topuniversities.com/universities/university-antwerp
100236,University of Calgary,Type2,CU8,R1,RA_RO1,S4,235,12,GRE2,Not Applicable,6.5,99,3,https://www.topuniversities.com/universities/university-calgary
100237,Harbin Institute of Technology,Type2,CU5,R3,RA_RO1,S4,236,9,GRE2,Not Applicable,9,94,3.1,https://www.topuniversities.com/universities/harbin-institute-technology
100238,Universidad de los Andes,Type1,CU39,R5,RA_RO3,S2,236,13,GRE2,Not Applicable,6,93,2.9,https://www.topuniversities.com/universities/universidad-de-los-andes
100239,University of Leicester,Type2,CU2,R2,RA_RO1,S2,236,10,GRE2,Not Applicable,7,113,3.3,https://www.topuniversities.com/universities/university-leicester
100240,Victoria University of Wellington,Type2,CU20,R4,RA_RO1,S2,236,16,GRE2,Not Applicable,8,91,2.9,https://www.topuniversities.com/universities/victoria-university-wellington
100241,Queen's University at Kingston,Type2,CU8,R1,RA_RO1,S2,240,19,GRE2,Not Applicable,9,108,2.7,https://www.topuniversities.com/universities/queens-university-kingston
100242,USI - Università della Svizzera italiana,Type2,CU3,R2,RA_RO1,S3,240,7,GRE2,Not Applicable,7.5,107,3.1,https://www.topuniversities.com/universities/usi-universita-della-svizzera-italiana
100243,American University of Beirut (AUB),Type1,CU40,R3,RA_RO1,S1,242,8,GRE2,Not Applicable,7.5,100,3.2,https://www.topuniversities.com/universities/american-university-beirut-aub
100244,Saint Petersburg State University,Type2,CU18,R2,RA_RO1,S2,242,8,GRE2,Not Applicable,7.5,104,3,https://www.topuniversities.com/universities/saint-petersburg-state-university
100245,Università di Padova,Type2,CU29,R2,RA_RO2,S4,242,17,GRE2,Not Applicable,6.5,94,2.9,https://www.topuniversities.com/universities/universita-di-padova
100246,Ecole des Ponts ParisTech,Type2,CU11,R2,RA_RO1,S3,245,6,GRE2,Not Applicable,8.5,108,3.2,https://www.topuniversities.com/universities/ecole-des-ponts-paristech
100247,Novosibirsk State University,Type2,CU18,R2,RA_RO1,S1,246,6,GRE2,Not Applicable,7.5,117,2.8,https://www.topuniversities.com/universities/novosibirsk-state-university
100248,University of Massachusetts Amherst,Type2,CU1,R1,RA_RO1,S2,246,14,GRE3,323,9,117,2.7,https://www.topuniversities.com/universities/university-massachusetts-amherst
100249,Georgetown University,Type1,CU1,R1,RA_RO1,S2,248,8,GRE3,296,6.5,116,3.4,https://www.topuniversities.com/universities/georgetown-university
100250,Universitat Pompeu Fabra (Barcelona),Type2,CU31,R2,RA_RO1,S2,248,16,GRE2,Not Applicable,8.5,103,3.3,https://www.topuniversities.com/universities/universitat-pompeu-fabra
100251,Universiti Brunei Darussalam (UBD),Type2,CU41,R3,RA_RO1,S3,250,6,GRE2,Not Applicable,7,99,3,https://www.topuniversities.com/universities/universiti-brunei-darussalam-ubd
100252,University of Colorado Boulder,Type2,CU1,R1,RA_RO1,S4,251,11,GRE3,296,9,105,3,https://www.topuniversities.com/universities/university-colorado-boulder
100253,National Cheng Kung University (NCKU),Type2,CU15,R3,RA_RO1,S2,252,10,GRE2,Not Applicable,8,99,3.2,https://www.topuniversities.com/universities/national-cheng-kung-university-ncku
100254,Yeshiva University,Type1,CU1,R1,RA_RO1,S3,252,10,GRE3,294,8.5,95,3.4,https://www.topuniversities.com/universities/yeshiva-university
100255,Gadjah Mada University,Type2,CU42,R3,RA_RO3,S4,254,8,GRE2,Not Applicable,6,109,2.9,https://www.topuniversities.com/universities/gadjah-mada-university
100256,Indian Institute of Technology Madras (IITM),Type2,CU33,R3,RA_RO1,S1,255,11,GRE2,Not Applicable,9,96,3,https://www.topuniversities.com/universities/indian-institute-technology-madras-iitm
100257,Mahidol University,Type2,CU36,R3,RA_RO1,S2,255,7,GRE2,Not Applicable,7.5,116,2.8,https://www.topuniversities.com/universities/mahidol-university
100258,Tel Aviv University,Type2,CU35,R3,RA_RO1,S2,255,22,GRE2,Not Applicable,7.5,90,3.3,https://www.topuniversities.com/universities/tel-aviv-university
100259,National University of Ireland Galway,Type2,CU22,R2,RA_RO3,S2,258,8,GRE2,Not Applicable,9,100,3.3,https://www.topuniversities.com/universities/national-university-ireland-galway
100260,Universidad Nacional de Colombia,Type2,CU39,R5,RA_RO3,S4,258,14,GRE2,Not Applicable,6,109,2.8,https://www.topuniversities.com/universities/universidad-nacional-de-colombia
100261,University of Canterbury | Te Whare Wānanga o Waitaha,Type2,CU20,R4,RA_RO1,S2,258,17,GRE2,Not Applicable,8.5,94,2.8,https://www.topuniversities.com/universities/university-canterbury-te-whare-wananga-o-waitaha
100262,Sun Yat-sen University,Type2,CU5,R3,RA_RO1,S4,260,8,GRE2,Not Applicable,7,107,3.3,https://www.topuniversities.com/universities/sun-yat-sen-university
100263,Sciences Po,Type2,CU11,R2,RA_RO1,S1,261,6,GRE2,Not Applicable,9,108,2.5,https://www.topuniversities.com/universities/sciences-po
100264,Université de Paris,Type2,CU11,R2,RA_RO1,S4,261,17,GRE2,Not Applicable,9,103,3.4,https://www.topuniversities.com/universities/universite-de-paris
100265,Kyung Hee University,Type1,CU10,R3,RA_RO1,S2,264,7,GRE2,Not Applicable,6,105,3.4,https://www.topuniversities.com/universities/kyung-hee-university
100266,Rutgers University–New Brunswick,Type2,CU1,R1,RA_RO1,S4,264,9,GRE1,Not Required,8.5,116,3,https://www.topuniversities.com/universities/rutgers-university-new-brunswick
100267,Charles University,Type2,CU43,R2,RA_RO1,S4,266,9,GRE2,Not Applicable,7.5,108,2.8,https://www.topuniversities.com/universities/charles-university
100268,University of Navarra,Type1,CU31,R2,RA_RO1,S1,266,9,GRE2,Not Applicable,8,111,2.7,https://www.topuniversities.com/universities/university-navarra
100269,National Yang Ming Chiao Tung University,Type2,CU15,R3,RA_RO1,S2,268,8,GRE2,Not Applicable,7.5,101,3.4,https://www.topuniversities.com/universities/national-yang-ming-chiao-tung-university
100270,The University of Arizona,Type2,CU1,R1,RA_RO1,S4,268,6,GRE4,311,8.5,115,3.3,https://www.topuniversities.com/universities/university-arizona
100271,Technical University of Darmstadt,Type2,CU12,R2,RA_RO1,S2,269,20,GRE2,Not Applicable,9,101,2.7,https://www.topuniversities.com/universities/technical-university-darmstadt
100272,Beijing Normal University ,Type2,CU5,R3,RA_RO1,S2,270,11,GRE2,Not Applicable,6,91,2.7,https://www.topuniversities.com/universities/beijing-normal-university
100273,Heriot-Watt University,Type2,CU2,R2,RA_RO1,S1,270,12,GRE2,Not Applicable,6,94,3.1,https://www.topuniversities.com/universities/heriot-watt-university
100274,Dalhousie University,Type2,CU8,R1,RA_RO1,S2,272,14,GRE2,Not Applicable,8,107,2.8,https://www.topuniversities.com/universities/dalhousie-university
