Applicant Id,UID,Course Name,Degree_ID,Application Status
1000194,100416,Biomedical Engineering,DL1,Admit
1000194,100240,Biomedical Engineering,DL1,Applied
1000194,1001148,Biomedical Engineering,DL1,Applied
1000195,100666,Entrepreneurship,DL2,Admit
1000195,100489,Entrepreneurship,DL2,Applied
1000195,1001259,Entrepreneurship,DL2,Admit
1000196,100317,Economics for Business,DL2,Applied
1000196,100956,Economics for Business,DL2,Admit
1000197,100696,Marketing Management,DL2,Admit
1000197,1001131,Marketing Management,DL2,Admit
1000198,100102,Environmental Science,DL3,Applied
1000198,1001121,Environmental Science,DL3,Applied
1000199,1001073,Information Systems,DL2,Applied
1000199,100913,Information Systems,DL2,Admit
1000199,100591,Information Systems,DL2,Applied
1000200,1001121,Statistics,DL1,Admit
1000200,100526,Statistics,DL1,Applied
1000200,100102,Statistics,DL1,Reject
1000201,100706,Economics for Business,DL2,Applied
1000201,100597,Economics for Business,DL2,Admit
1000201,100904,Economics for Business,DL2,Admit
1000202,100591,Leadership and Management,DL2,Applied
1000202,100554,Leadership and Management,DL2,Reject
1000203,100369,Corporate Finance,DL2,Applied
1000203,1001291,Corporate Finance,DL2,Applied
1000203,1001269,Corporate Finance,DL2,Applied
1000203,1001025,Corporate Finance,DL2,Admit
1000203,100373,Corporate Finance,DL2,Admit
1000204,1001211,Leadership and Management,DL2,Reject
1000204,1001240,Leadership and Management,DL2,Applied
1000204,100205,Leadership and Management,DL2,Applied
1000204,100956,Leadership and Management,DL2,Applied
1000204,100870,Leadership and Management,DL2,Reject
1000205,100235,Philosophy,DL3,Admit
1000205,1001286,Philosophy,DL3,Reject
1000205,1001291,Philosophy,DL3,Admit
1000206,100644,Philosophy,DL3,Applied
1000206,10079,Philosophy,DL3,Applied
1000207,1001205,Statistics,DL1,Applied
1000207,100706,Statistics,DL1,Reject
1000208,100648,Business Ethics,DL2,Applied
1000208,1001089,Business Ethics,DL2,Applied
1000208,100482,Business Ethics,DL2,Reject
1000209,100137,Chemistry,DL3,Applied
1000209,100402,Chemistry,DL3,Admit
1000210,100454,International Business,DL2,Applied
1000210,1001129,International Business,DL2,Applied
1000210,100589,International Business,DL2,Applied
1000211,1001211,Electrical Engineering,DL1,Admit
1000211,100754,Electrical Engineering,DL1,Applied
1000211,1001297,Electrical Engineering,DL1,Applied
1000211,100258,Electrical Engineering,DL1,Reject
1000212,100456,Civil Engineering,DL1,Admit
1000212,100672,Civil Engineering,DL1,Reject
1000212,100242,Civil Engineering,DL1,Applied
1000212,100853,Civil Engineering,DL1,Reject
1000213,100838,Computer Science,DL3,Reject
1000213,10011,Computer Science,DL3,Admit
1000213,100302,Computer Science,DL3,Reject
1000213,100784,Computer Science,DL3,Applied
1000214,100952,Information Technology,DL1,Admit
1000214,1001255,Information Technology,DL1,Admit
1000214,1001237,Information Technology,DL1,Applied
1000214,10050,Information Technology,DL1,Admit
1000214,1001075,Information Technology,DL1,Applied
1000215,100368,Mathematics,DL1,Reject
1000215,1001128,Mathematics,DL1,Applied
1000215,100156,Mathematics,DL1,Admit
1000215,100919,Mathematics,DL1,Applied
1000216,100644,International Business,DL2,Admit
1000216,1001169,International Business,DL2,Applied
1000216,100753,International Business,DL2,Reject
1000216,1001058,International Business,DL2,Reject
1000216,1001255,International Business,DL2,Reject
1000217,100697,Quantitative Analysis for Business,DL2,Reject
1000217,10088,Quantitative Analysis for Business,DL2,Admit
1000217,1001261,Quantitative Analysis for Business,DL2,Applied
1000217,100751,Quantitative Analysis for Business,DL2,Reject
1000218,1001121,Mathematics,DL1,Applied
1000218,100126,Mathematics,DL1,Applied
1000218,100526,Mathematics,DL1,Applied
1000218,100956,Mathematics,DL1,Admit
1000219,10045,Quantitative Analysis for Business,DL2,Admit
1000219,1001246,Quantitative Analysis for Business,DL2,Admit
1000219,100949,Quantitative Analysis for Business,DL2,Admit
1000219,100186,Quantitative Analysis for Business,DL2,Applied
1000220,1001012,Leadership and Management,DL2,Applied
1000220,1001272,Leadership and Management,DL2,Reject
1000220,100552,Leadership and Management,DL2,Admit
1000221,100525,Sociology,DL3,Applied
1000221,100984,Sociology,DL3,Admit
1000221,1001236,Sociology,DL3,Reject
1000222,1001070,Marketing Management,DL2,Applied
1000222,1001058,Marketing Management,DL2,Admit
1000222,100925,Marketing Management,DL2,Applied
1000223,100183,Corporate Finance,DL2,Reject
1000223,100998,Corporate Finance,DL2,Applied
1000223,100801,Corporate Finance,DL2,Reject
1000223,100413,Corporate Finance,DL2,Admit
1000224,1001211,Civil Engineering,DL3,Admit
1000224,100243,Civil Engineering,DL3,Reject
1000225,100441,Chemistry,DL3,Applied
1000225,100448,Chemistry,DL3,Admit
1000226,1001259,Biomedical Engineering,DL3,Applied
1000226,1001288,Biomedical Engineering,DL3,Applied
1000227,1001191,Biomedical Engineering,DL1,Admit
1000227,100893,Biomedical Engineering,DL1,Applied
1000228,100897,Human Resource Management,DL2,Applied
1000228,1001274,Human Resource Management,DL2,Reject
1000229,100545,Operations Management,DL2,Reject
1000229,100956,Operations Management,DL2,Applied
1000229,100111,Operations Management,DL2,Reject
1000230,1001296,Biomedical Engineering,DL3,Reject
1000230,100354,Biomedical Engineering,DL3,Applied
1000230,100191,Biomedical Engineering,DL3,Reject
1000230,100209,Biomedical Engineering,DL3,Reject
1000231,100642,Supply Chain Management,DL2,Reject
1000231,100225,Supply Chain Management,DL2,Applied
1000231,10085,Supply Chain Management,DL2,Reject
1000232,100462,Biomedical Engineering,DL3,Admit
1000232,100197,Biomedical Engineering,DL3,Applied
1000232,100491,Biomedical Engineering,DL3,Applied
1000233,100403,Statistics,DL1,Admit
1000233,100144,Statistics,DL1,Applied
1000234,100957,Chemistry,DL3,Reject
1000234,100221,Chemistry,DL3,Reject
1000235,10071,Aerospace Engineering,DL1,Admit
1000235,100515,Aerospace Engineering,DL1,Reject
1000235,100393,Aerospace Engineering,DL1,Applied
1000235,1001291,Aerospace Engineering,DL1,Applied
1000235,100441,Aerospace Engineering,DL1,Applied
1000236,1001116,Project Management,DL2,Reject
1000236,100876,Project Management,DL2,Applied
1000236,100696,Project Management,DL2,Reject
1000236,100956,Project Management,DL2,Applied
1000236,100103,Project Management,DL2,Reject
1000237,100451,Sociology,DL3,Applied
1000237,1001109,Sociology,DL3,Applied
1000237,100863,Sociology,DL3,Reject
1000237,1001294,Sociology,DL3,Applied
1000238,100225,Computer Science,DL3,Applied
1000238,10058,Computer Science,DL3,Admit
1000238,100808,Computer Science,DL3,Admit
1000238,100732,Computer Science,DL3,Applied
1000238,100300,Computer Science,DL3,Reject
1000239,100751,Data Science,DL1,Applied
1000239,100775,Data Science,DL1,Applied
1000239,100357,Data Science,DL1,Applied
1000240,10079,Data Science,DL1,Admit
1000241,1001017,Aerospace Engineering,DL3,Admit
1000242,100225,Business Analytics,DL3,Applied
1000242,100753,Business Analytics,DL3,Applied
1000243,100191,Aerospace Engineering,DL3,Admit
1000243,1001160,Aerospace Engineering,DL3,Reject
1000243,100898,Aerospace Engineering,DL3,Reject
1000244,100774,Electrical Engineering,DL1,Reject
1000244,100846,Electrical Engineering,DL1,Admit
1000244,1001049,Electrical Engineering,DL1,Admit
1000245,100379,Biomedical Engineering,DL1,Applied
1000245,100655,Biomedical Engineering,DL1,Applied
1000246,100177,Entrepreneurship,DL2,Admit
1000246,1001131,Entrepreneurship,DL2,Applied
1000246,100953,Entrepreneurship,DL2,Reject
1000246,1001292,Entrepreneurship,DL2,Admit
1000247,100179,Civil Engineering,DL1,Applied
1000247,1001291,Civil Engineering,DL1,Reject
1000247,100302,Civil Engineering,DL1,Reject
1000248,10018,Economics for Business,DL2,Reject
1000248,100180,Economics for Business,DL2,Reject
1000249,100686,Computer Science,DL1,Admit
1000249,1001152,Computer Science,DL1,Reject
1000249,100608,Computer Science,DL1,Reject
1000250,1001131,Corporate Finance,DL2,Reject
1000250,100921,Corporate Finance,DL2,Reject
1000250,1001116,Corporate Finance,DL2,Applied
1000251,100504,Mechanical Engineering,DL3,Applied
1000251,100327,Mechanical Engineering,DL3,Admit
1000251,100358,Mechanical Engineering,DL3,Applied
1000252,1001211,Statistics,DL1,Applied
1000252,1001291,Statistics,DL1,Admit
1000253,100403,Biomedical Engineering,DL3,Admit
1000253,100910,Biomedical Engineering,DL3,Applied
1000254,1001289,Management,DL3,Admit
1000254,100998,Management,DL3,Applied
1000254,100370,Management,DL3,Applied
1000254,1001120,Management,DL3,Applied
1000255,100515,Electrical Engineering,DL1,Admit
1000255,100992,Electrical Engineering,DL1,Applied
1000255,10056,Electrical Engineering,DL1,Reject
1000255,100505,Electrical Engineering,DL1,Applied
1000256,10026,Corporate Finance,DL2,Admit
1000256,1001244,Corporate Finance,DL2,Applied
1000256,1001014,Corporate Finance,DL2,Reject
1000256,100863,Corporate Finance,DL2,Applied
1000257,100591,Biomedical Engineering,DL1,Applied
1000257,100691,Biomedical Engineering,DL1,Applied
1000257,1001294,Biomedical Engineering,DL1,Reject
1000258,1001014,Cost Accounting,DL2,Applied
1000258,100227,Cost Accounting,DL2,Admit
1000258,1001281,Cost Accounting,DL2,Admit
1000259,100899,Aerospace Engineering,DL1,Applied
1000259,100623,Aerospace Engineering,DL1,Admit
1000259,100808,Aerospace Engineering,DL1,Admit
1000259,100199,Aerospace Engineering,DL1,Admit
1000260,100684,Biomedical Engineering,DL1,Admit
1000260,100916,Biomedical Engineering,DL1,Applied
1000260,100509,Biomedical Engineering,DL1,Applied
1000260,100566,Biomedical Engineering,DL1,Admit
1000261,1001011,Education,DL3,Applied
1000261,100998,Education,DL3,Applied
1000261,100111,Education,DL3,Reject
1000261,1001211,Education,DL3,Reject
1000261,1001007,Education,DL3,Reject
1000262,100804,Data Science,DL1,Reject
1000262,1001242,Data Science,DL1,Admit
1000262,100584,Data Science,DL1,Reject
1000263,1001065,History,DL3,Reject
1000263,100918,History,DL3,Admit
1000264,100409,History,DL3,Admit
1000264,1001272,History,DL3,Reject
1000264,100441,History,DL3,Reject
1000265,100531,Mechanical Engineering,DL3,Applied
1000265,100957,Mechanical Engineering,DL3,Admit
1000266,1001122,Civil Engineering,DL1,Admit
1000266,100142,Civil Engineering,DL1,Reject
1000266,1001069,Civil Engineering,DL1,Admit
1000267,100903,Cost Accounting,DL2,Applied
1000267,1001093,Cost Accounting,DL2,Admit
1000268,1001259,Mechanical Engineering,DL1,Applied
1000268,100956,Mechanical Engineering,DL1,Reject
1000268,100644,Mechanical Engineering,DL1,Reject
1000269,100166,Political Science,DL3,Applied
1000269,100326,Political Science,DL3,Reject
1000269,100326,Political Science,DL3,Applied
1000269,100665,Political Science,DL3,Applied
1000270,100795,Mechanical Engineering,DL3,Applied
1000270,100441,Mechanical Engineering,DL3,Admit
1000270,1001131,Mechanical Engineering,DL3,Applied
1000270,100100,Mechanical Engineering,DL3,Applied
1000271,1001175,Operations Management,DL2,Applied
1000271,1001148,Operations Management,DL2,Admit
1000272,100441,Information Technology,DL1,Applied
1000272,100225,Information Technology,DL1,Reject
1000273,1001097,Electrical Engineering,DL1,Applied
1000274,1001259,Aerospace Engineering,DL1,Applied
1000275,100493,Financial Accounting,DL2,Admit
1000276,100879,Strategic Management,DL2,Applied
1000276,100279,Strategic Management,DL2,Reject
1000276,100925,Strategic Management,DL2,Reject
1000277,1001078,Electrical Engineering,DL3,Reject
1000277,1001044,Electrical Engineering,DL3,Applied
1000277,100841,Electrical Engineering,DL3,Reject
1000277,1001207,Electrical Engineering,DL3,Reject
1000277,100942,Electrical Engineering,DL3,Applied
1000278,100576,Human Resource Management,DL2,Applied
1000278,100703,Human Resource Management,DL2,Applied
1000279,100545,Aerospace Engineering,DL1,Applied
1000279,100199,Aerospace Engineering,DL1,Admit
1000280,1001272,Business Communication,DL2,Applied
1000280,10055,Business Communication,DL2,Applied
1000281,100871,Biology,DL3,Admit
1000281,100441,Biology,DL3,Applied
1000281,100915,Biology,DL3,Applied
1000282,1001251,Education,DL3,Admit
1000282,1001056,Education,DL3,Applied
1000282,1001211,Education,DL3,Applied
1000283,100704,Management,DL3,Applied
1000283,1001096,Management,DL3,Applied
1000283,100458,Management,DL3,Applied
1000284,100473,Data Science,DL3,Applied
1000284,100658,Data Science,DL3,Applied
1000284,100588,Data Science,DL3,Applied
1000285,100957,Education,DL3,Admit
1000285,1001131,Education,DL3,Applied
1000285,100228,Education,DL3,Applied
1000285,100302,Education,DL3,Reject
1000286,100466,Electrical Engineering,DL3,Applied
1000286,1001169,Electrical Engineering,DL3,Applied
1000286,100998,Electrical Engineering,DL3,Reject
1000286,100126,Electrical Engineering,DL3,Reject
1000286,1001214,Electrical Engineering,DL3,Admit
1000287,100576,Aerospace Engineering,DL1,Applied
1000287,1001294,Aerospace Engineering,DL1,Admit
1000287,100668,Aerospace Engineering,DL1,Reject
1000287,100488,Aerospace Engineering,DL1,Admit
1000287,100296,Aerospace Engineering,DL1,Applied
1000288,1001287,Operations Management,DL2,Reject
1000288,1001231,Operations Management,DL2,Reject
1000288,100515,Operations Management,DL2,Admit
1000288,1001211,Operations Management,DL2,Admit
1000288,1001211,Operations Management,DL2,Applied
1000289,1001058,Management,DL3,Reject
1000289,1001102,Management,DL3,Applied
1000289,100726,Management,DL3,Applied
1000289,100251,Management,DL3,Applied
1000290,100867,Electrical Engineering,DL1,Admit
1000290,100682,Electrical Engineering,DL1,Applied
1000290,100560,Electrical Engineering,DL1,Applied
1000291,1001289,Civil Engineering,DL1,Applied
1000291,1001175,Civil Engineering,DL1,Reject
1000292,100171,Data Science,DL3,Applied
1000292,100588,Data Science,DL3,Applied
1000293,100931,Organizational Behavior,DL2,Reject
1000293,100580,Organizational Behavior,DL2,Admit
1000294,100113,Data Science,DL3,Applied
1000295,10079,Mechanical Engineering,DL3,Applied
1000295,100784,Mechanical Engineering,DL3,Reject
1000296,100909,Marketing Management,DL2,Admit
1000296,100145,Marketing Management,DL2,Admit
1000297,100998,Mathematics,DL1,Admit
1000297,100296,Mathematics,DL1,Admit
1000297,100703,Mathematics,DL1,Applied
1000298,1001168,Business Analytics,DL3,Admit
1000298,1001160,Business Analytics,DL3,Admit
1000298,100451,Business Analytics,DL3,Applied
1000299,100941,Corporate Finance,DL2,Applied
1000299,100585,Corporate Finance,DL2,Reject
1000299,100983,Corporate Finance,DL2,Applied
1000300,1001063,Human Resource Management,DL2,Applied
1000300,100470,Human Resource Management,DL2,Applied
1000300,100251,Human Resource Management,DL2,Reject
1000301,100798,History,DL3,Admit
1000301,1001169,History,DL3,Applied
1000302,100569,Computer Science,DL1,Admit
1000302,1001122,Computer Science,DL1,Reject
1000303,100947,Economics for Business,DL2,Admit
1000303,100499,Economics for Business,DL2,Reject
1000304,100176,Project Management,DL2,Admit
1000304,100606,Project Management,DL2,Admit
1000304,100978,Project Management,DL2,Applied
1000305,1001115,Quantitative Analysis for Business,DL2,Reject
1000305,10044,Quantitative Analysis for Business,DL2,Applied
1000306,100216,Psychology,DL3,Applied
1000306,100591,Psychology,DL3,Applied
1000306,100616,Psychology,DL3,Applied
1000307,100438,Information Systems,DL2,Applied
1000307,100534,Information Systems,DL2,Reject
1000307,1001116,Information Systems,DL2,Reject
1000308,100936,Quantitative Analysis for Business,DL2,Applied
1000308,1001238,Quantitative Analysis for Business,DL2,Applied
1000308,100400,Quantitative Analysis for Business,DL2,Applied
1000308,100106,Quantitative Analysis for Business,DL2,Reject
1000309,1001175,Financial Accounting,DL2,Applied
1000309,100481,Financial Accounting,DL2,Admit
1000309,1001170,Financial Accounting,DL2,Reject
1000310,10088,Computer Science,DL1,Applied
1000310,100225,Computer Science,DL1,Reject
1000310,100717,Computer Science,DL1,Admit
1000310,100421,Computer Science,DL1,Admit
1000311,100559,Mathematics,DL1,Reject
1000311,1001065,Mathematics,DL1,Applied
1000311,1001014,Mathematics,DL1,Reject
1000312,100435,Electrical Engineering,DL3,Applied
1000312,100225,Electrical Engineering,DL3,Admit
1000312,100112,Electrical Engineering,DL3,Admit
1000312,1001206,Electrical Engineering,DL3,Applied
1000313,100574,Civil Engineering,DL1,Admit
1000313,10080,Civil Engineering,DL1,Applied
1000313,100921,Civil Engineering,DL1,Reject
1000313,1001211,Civil Engineering,DL1,Reject
1000314,10079,Data Science,DL1,Reject
1000314,100477,Data Science,DL1,Applied
1000314,10055,Data Science,DL1,Applied
1000315,100416,Business Communication,DL2,Applied
